Old_stable_id New_stable_id Change
AGAP002448 AGAP002448 unchanged
AGAP002449 AGAP002449 changed
AGAP002450 NULL deleted
AGAP002451 AGAP002451 changed
AGAP002452 NULL deleted
AGAP002453 AGAP002453 changed
AGAP002454 AGAP002454 changed
AGAP002455 AGAP002455 unchanged
AGAP002456 AGAP002456 changed
AGAP002457 AGAP002457 changed
AGAP002458 AGAP002458 changed
AGAP002459 AGAP002459 changed
AGAP002460 AGAP002460 changed
AGAP002461 AGAP002461 changed
AGAP002462 AGAP002462 unchanged
AGAP002463 AGAP002463 changed
AGAP002464 AGAP002464 changed
AGAP002465 AGAP002465 changed
AGAP002466 AGAP002466 unchanged
AGAP002467 AGAP002467 changed
AGAP002468 AGAP002468 changed
AGAP002469 AGAP002469 changed
AGAP002470 AGAP002470 changed
AGAP002471 AGAP002471 unchanged
AGAP002472 AGAP002472 changed
AGAP002473 AGAP002473 unchanged
AGAP002474 AGAP002474 unchanged
AGAP002475 AGAP002475 changed
AGAP002476 AGAP002476 changed
AGAP002477 AGAP002477 unchanged
AGAP002478 AGAP002478 changed
AGAP002479 NULL deleted
AGAP002480 AGAP002480 unchanged
AGAP002481 AGAP002481 unchanged
AGAP002482 AGAP002482 unchanged
AGAP002483 AGAP002483 unchanged
AGAP002484 AGAP002484 unchanged
AGAP002485 AGAP002485 changed
AGAP002486 AGAP002486 changed
AGAP002487 AGAP002487 unchanged
AGAP002488 AGAP002488 unchanged
AGAP002489 AGAP002489 unchanged
AGAP002490 AGAP002490 unchanged
AGAP002491 AGAP002491 unchanged
AGAP002492 AGAP002492 unchanged
AGAP002493 AGAP002493 unchanged
AGAP002494 AGAP002494 changed
AGAP002495 AGAP002495 changed
AGAP002496 AGAP002496 changed
AGAP002497 AGAP002497 changed
AGAP002498 AGAP002498 changed
AGAP002499 AGAP002499 changed
AGAP002500 AGAP002500 changed
AGAP002501 AGAP002501 changed
AGAP002502 AGAP002502 changed
AGAP002503 AGAP002503 changed
AGAP002504 AGAP002504 changed
AGAP002505 AGAP002505 changed
AGAP002506 AGAP002506 changed
AGAP002507 AGAP002507 changed
AGAP002508 AGAP002508 changed
AGAP002509 AGAP002509 changed
AGAP002510 AGAP002510 unchanged
AGAP002511 AGAP002511 changed
AGAP002512 AGAP002512 unchanged
AGAP002513 AGAP002513 changed
AGAP002514 AGAP002514 changed
AGAP002515 AGAP002515 changed
AGAP002516 AGAP002516 changed
AGAP002517 AGAP002517 changed
AGAP002518 AGAP002518 changed
AGAP002519 AGAP002519 unchanged
AGAP002520 AGAP002520 changed
AGAP002521 AGAP002521 changed
AGAP002522 AGAP002522 changed
AGAP002523 AGAP002523 changed
AGAP002524 AGAP002524 changed
AGAP002525 AGAP002525 unchanged
AGAP002526 AGAP002526 changed
AGAP002527 AGAP002527 changed
AGAP002528 AGAP002528 unchanged
AGAP002529 AGAP002529 changed
AGAP002530 AGAP002530 changed
AGAP002531 AGAP002531 changed
AGAP002532 AGAP002532 changed
AGAP002533 AGAP002533 changed
AGAP002534 AGAP002534 changed
AGAP002535 AGAP002535 changed
AGAP002536 AGAP002536 changed
AGAP002537 AGAP002537 unchanged
AGAP002538 AGAP002538 changed
AGAP002539 AGAP002539 changed
AGAP002540 AGAP002540 changed
AGAP002541 AGAP002541 changed
AGAP002542 AGAP002542 changed
AGAP002543 AGAP002543 changed
AGAP002544 AGAP002544 changed
AGAP002545 NULL deleted
AGAP002546 AGAP002546 changed
AGAP002547 AGAP002547 changed
AGAP002548 AGAP002548 changed
AGAP002549 AGAP002549 changed
AGAP002550 AGAP002550 changed
AGAP002551 AGAP002551 unchanged
AGAP002552 AGAP002552 changed
AGAP002553 AGAP002553 changed
AGAP002554 AGAP002554 changed
AGAP002555 AGAP002555 changed
AGAP002556 AGAP002556 unchanged
AGAP002557 AGAP002557 changed
AGAP002558 AGAP002558 unchanged
AGAP002559 AGAP002559 changed
AGAP002560 AGAP002560 unchanged
AGAP002561 AGAP002561 unchanged
AGAP002562 AGAP002562 unchanged
AGAP002563 AGAP002563 changed
AGAP002564 AGAP002564 changed
AGAP002565 NULL deleted
AGAP002566 AGAP002566 changed
AGAP002567 AGAP002567 changed
AGAP002568 AGAP002568 changed
AGAP002569 AGAP002569 changed
AGAP002570 AGAP002570 changed
AGAP002571 AGAP002571 unchanged
AGAP002572 AGAP002572 changed
AGAP002573 AGAP002573 changed
AGAP002574 NULL deleted
AGAP002575 AGAP002575 changed
AGAP002576 AGAP002576 changed
AGAP002577 AGAP002577 changed
AGAP002578 AGAP002578 changed
AGAP002579 AGAP002579 changed
AGAP002580 AGAP002580 unchanged
AGAP002581 AGAP002581 changed
AGAP002582 AGAP002582 changed
AGAP002583 AGAP002583 unchanged
AGAP002584 NULL deleted
AGAP002585 AGAP002585 changed
AGAP002586 AGAP002586 changed
AGAP002587 AGAP002587 changed
AGAP002588 AGAP002588 unchanged
AGAP002589 AGAP002589 changed
AGAP002590 AGAP002590 unchanged
AGAP002591 AGAP002591 changed
AGAP002592 AGAP002592 unchanged
AGAP002593 AGAP002593 unchanged
AGAP002594 AGAP002594 changed
AGAP002595 AGAP002595 changed
AGAP002596 AGAP002596 changed
AGAP002597 AGAP002597 changed
AGAP002598 AGAP002598 changed
AGAP002599 AGAP002599 changed
AGAP002600 AGAP002600 changed
AGAP002601 AGAP002601 changed
AGAP002602 AGAP002602 changed
AGAP002603 AGAP002603 changed
AGAP002604 AGAP002604 changed
AGAP002605 AGAP002605 changed
AGAP002606 AGAP002606 changed
AGAP002607 AGAP002607 changed
AGAP002608 AGAP002608 changed
AGAP002609 AGAP002609 changed
AGAP002610 AGAP002610 changed
AGAP002611 NULL deleted
AGAP002612 AGAP002612 changed
AGAP002613 AGAP002613 unchanged
AGAP002614 AGAP002614 changed
AGAP002615 AGAP002615 changed
AGAP002616 AGAP002616 changed
AGAP002617 AGAP002617 changed
AGAP002618 AGAP002618 changed
AGAP002619 AGAP002619 changed
AGAP002620 AGAP002620 unchanged
AGAP002621 AGAP002621 changed
AGAP002622 AGAP002622 changed
AGAP002623 AGAP002623 changed
AGAP002624 AGAP002624 changed
AGAP002625 AGAP002625 changed
AGAP002626 AGAP002626 changed
AGAP002627 AGAP002627 changed
AGAP002628 AGAP002628 changed
AGAP002629 AGAP002629 changed
AGAP002630 AGAP002630 changed
AGAP002631 AGAP002631 changed
AGAP002632 AGAP002632 changed
AGAP002633 AGAP002633 changed
AGAP002634 AGAP002634 changed
AGAP002635 AGAP002635 changed
AGAP002636 AGAP002636 unchanged
AGAP002637 AGAP002637 unchanged
AGAP002638 AGAP002638 unchanged
AGAP002639 AGAP002639 unchanged
AGAP002640 AGAP002640 unchanged
AGAP002641 AGAP002641 changed
AGAP002642 AGAP002642 changed
AGAP002643 AGAP002643 unchanged
AGAP002644 AGAP002644 changed
AGAP002645 AGAP002645 changed
AGAP002646 AGAP002646 unchanged
AGAP002647 AGAP002647 changed
AGAP002648 AGAP002648 changed
AGAP002649 AGAP002649 changed
AGAP002650 AGAP002650 changed
AGAP002651 AGAP002651 changed
AGAP002652 AGAP002652 changed
AGAP002653 AGAP002653 changed
AGAP002654 AGAP002654 changed
AGAP002655 AGAP002655 changed
AGAP002656 AGAP002656 changed
AGAP002657 AGAP002657 changed
AGAP002658 AGAP002658 unchanged
AGAP002659 AGAP002659 changed
AGAP002660 AGAP002660 unchanged
AGAP002661 AGAP002661 changed
AGAP002662 AGAP002662 changed
AGAP002663 AGAP002663 changed
AGAP002664 AGAP002664 changed
AGAP002665 AGAP002665 changed
AGAP002666 AGAP002666 changed
AGAP002667 AGAP002667 changed
AGAP002668 AGAP002668 changed
AGAP002669 AGAP002669 changed
AGAP002670 AGAP002670 changed
AGAP002671 AGAP002671 changed
AGAP002672 AGAP002672 changed
AGAP002673 AGAP002673 unchanged
AGAP002674 AGAP002674 changed
AGAP002675 NULL deleted
AGAP002676 AGAP002676 unchanged
AGAP002677 AGAP002677 changed
AGAP002678 AGAP002678 changed
AGAP002679 AGAP002679 changed
AGAP002680 AGAP002680 changed
AGAP002681 AGAP002681 changed
AGAP002682 AGAP002682 changed
AGAP002683 AGAP002683 unchanged
AGAP002684 AGAP002684 changed
AGAP002685 AGAP002685 changed
AGAP002686 AGAP002686 changed
AGAP002687 AGAP002687 changed
AGAP002688 AGAP002688 changed
AGAP002689 AGAP002689 changed
AGAP002690 AGAP002690 changed
AGAP002691 AGAP002691 changed
AGAP002692 AGAP002692 changed
AGAP002693 AGAP002693 changed
AGAP002694 NULL deleted
AGAP002695 AGAP002695 changed
AGAP002696 AGAP002696 unchanged
AGAP002697 AGAP002697 unchanged
AGAP002698 AGAP002698 unchanged
AGAP002699 AGAP002699 unchanged
AGAP002700 AGAP002700 unchanged
AGAP002701 AGAP002701 unchanged
AGAP002702 AGAP002702 changed
AGAP002703 AGAP002703 unchanged
AGAP002704 AGAP002704 changed
AGAP002705 AGAP002705 changed
AGAP002706 AGAP002706 unchanged
AGAP002707 AGAP002707 changed
AGAP002708 AGAP002708 changed
AGAP002709 AGAP002709 changed
AGAP002710 AGAP002710 changed
AGAP002711 AGAP002711 changed
AGAP002712 AGAP002712 unchanged
AGAP002713 AGAP002713 changed
AGAP002714 NULL deleted
AGAP002715 AGAP002715 changed
AGAP002716 NULL deleted
AGAP002717 AGAP002717 changed
AGAP002718 AGAP002718 changed
AGAP002719 AGAP002719 changed
AGAP002720 AGAP002720 changed
AGAP002721 AGAP002721 unchanged
AGAP002722 AGAP002722 unchanged
AGAP002723 AGAP002723 changed
AGAP002724 AGAP002724 changed
AGAP002725 AGAP002725 changed
AGAP002726 AGAP002726 changed
AGAP002727 AGAP002727 changed
AGAP002728 AGAP002728 changed
AGAP002729 AGAP002729 changed
AGAP002730 AGAP002730 changed
AGAP002731 AGAP002731 changed
AGAP002732 AGAP002732 changed
AGAP002733 AGAP002733 changed
AGAP002734 AGAP002734 changed
AGAP002735 AGAP002735 changed
AGAP002736 AGAP002736 changed
AGAP002737 AGAP002737 changed
AGAP002738 AGAP002738 changed
AGAP002739 AGAP002739 changed
AGAP002740 AGAP002740 changed
AGAP002741 AGAP002741 changed
AGAP002742 AGAP002742 changed
AGAP002743 AGAP002743 unchanged
AGAP002744 AGAP002744 changed
AGAP002745 AGAP002745 changed
AGAP002746 AGAP002746 unchanged
AGAP002747 AGAP002747 unchanged
AGAP002748 AGAP002748 changed
AGAP002749 AGAP002749 unchanged
AGAP002750 AGAP002750 unchanged
AGAP002751 AGAP002751 unchanged
AGAP002752 AGAP002752 changed
AGAP002753 AGAP002753 changed
AGAP002754 AGAP002754 changed
AGAP002755 AGAP002755 unchanged
AGAP002756 AGAP002756 changed
AGAP002757 AGAP002757 changed
AGAP002758 AGAP002758 changed
AGAP002759 AGAP002759 changed
AGAP002760 AGAP002760 changed
AGAP002761 AGAP002761 changed
AGAP002762 AGAP002762 changed
AGAP002763 AGAP002763 changed
AGAP002764 AGAP002764 changed
AGAP002765 AGAP002765 unchanged
AGAP002766 AGAP002766 unchanged
AGAP002767 AGAP002767 changed
AGAP002768 NULL deleted
AGAP002769 AGAP002769 changed
AGAP002770 AGAP002770 changed
AGAP002771 AGAP002771 unchanged
AGAP002772 NULL deleted
AGAP002773 AGAP002773 changed
AGAP002774 AGAP002774 unchanged
AGAP002775 AGAP002775 changed
AGAP002776 AGAP002776 changed
AGAP002777 AGAP002777 unchanged
AGAP002778 AGAP002778 unchanged
AGAP002779 AGAP002779 changed
AGAP002780 AGAP002780 changed
AGAP002781 AGAP002781 changed
AGAP002782 AGAP002782 unchanged
AGAP002783 AGAP002783 changed
AGAP002784 AGAP002784 changed
AGAP002785 NULL deleted
AGAP002786 NULL deleted
AGAP002787 AGAP002787 changed
AGAP002788 AGAP002788 changed
AGAP002789 AGAP002789 unchanged
AGAP002790 AGAP002790 changed
AGAP002791 AGAP002791 changed
AGAP002792 AGAP002792 changed
AGAP002793 AGAP002793 changed
AGAP002794 AGAP002794 changed
AGAP002795 AGAP002795 unchanged
AGAP002796 AGAP002796 changed
AGAP002797 AGAP002797 changed
AGAP002798 AGAP002798 changed
AGAP002799 AGAP002799 changed
AGAP002800 AGAP002800 changed
AGAP002801 AGAP002801 changed
AGAP002802 AGAP002802 unchanged
AGAP002803 AGAP002803 changed
AGAP002804 AGAP002804 unchanged
AGAP002805 AGAP002805 changed
AGAP002806 NULL deleted
AGAP002807 AGAP002807 changed
AGAP002808 AGAP002808 unchanged
AGAP002809 AGAP002809 changed
AGAP002810 AGAP002810 changed
AGAP002811 AGAP002811 changed
AGAP002812 AGAP002812 changed
AGAP002813 AGAP002813 changed
AGAP002814 AGAP002814 changed
AGAP002815 AGAP002815 changed
AGAP002816 AGAP002816 changed
AGAP002817 AGAP002817 changed
AGAP002818 AGAP002818 changed
AGAP002819 AGAP002819 unchanged
AGAP002820 AGAP002820 changed
AGAP002821 AGAP002821 changed
AGAP002822 AGAP002822 changed
AGAP002823 AGAP002823 changed
AGAP002824 AGAP002824 changed
AGAP002825 AGAP002825 unchanged
AGAP002826 AGAP002826 changed
AGAP002827 NULL deleted
AGAP002828 AGAP002828 changed
AGAP002829 AGAP002829 changed
AGAP002830 AGAP002830 changed
AGAP002831 AGAP002831 changed
AGAP002832 AGAP002832 changed
AGAP002833 NULL deleted
AGAP002834 NULL deleted
AGAP002835 AGAP002835 changed
AGAP002836 AGAP002836 changed
AGAP002837 AGAP002837 changed
AGAP002838 AGAP002838 changed
AGAP002839 AGAP002839 changed
AGAP002840 AGAP002840 changed
AGAP002841 AGAP002841 changed
AGAP002842 AGAP002842 changed
AGAP002845 AGAP002845 unchanged
AGAP002846 AGAP002846 changed
AGAP002847 AGAP002847 changed
AGAP002848 AGAP002848 changed
AGAP002849 AGAP002849 changed
AGAP002850 AGAP002850 changed
AGAP002851 AGAP002851 changed
AGAP002852 AGAP002852 unchanged
AGAP002853 AGAP002853 changed
AGAP002854 AGAP002854 unchanged
AGAP002855 AGAP002855 unchanged
AGAP002856 AGAP002856 unchanged
AGAP002857 AGAP002857 changed
AGAP002858 AGAP002858 changed
AGAP002859 AGAP002859 changed
AGAP002860 NULL deleted
AGAP002861 NULL deleted
AGAP002862 AGAP002862 changed
AGAP002863 AGAP002863 changed
AGAP002864 AGAP002864 unchanged
AGAP002865 AGAP002865 changed
AGAP002866 AGAP002866 unchanged
AGAP002867 AGAP002867 unchanged
AGAP002868 AGAP002868 changed
AGAP002869 AGAP002869 changed
AGAP002870 AGAP002870 changed
AGAP002871 NULL deleted
AGAP002872 AGAP002872 changed
AGAP002873 AGAP002873 changed
AGAP002874 AGAP002874 changed
AGAP002875 AGAP002875 changed
AGAP002876 AGAP002876 changed
AGAP002877 AGAP002877 unchanged
AGAP002878 AGAP002878 changed
AGAP002879 AGAP002879 changed
AGAP002880 AGAP002880 changed
AGAP002881 AGAP002881 changed
AGAP002882 NULL deleted
AGAP002883 AGAP002883 changed
AGAP002884 AGAP002884 changed
AGAP002885 AGAP002885 changed
AGAP002886 AGAP002886 changed
AGAP002887 NULL deleted
AGAP002888 AGAP002888 changed
AGAP002889 AGAP002889 changed
AGAP002890 AGAP002890 changed
AGAP002891 AGAP002891 changed
AGAP002892 AGAP002892 changed
AGAP002893 AGAP002893 changed
AGAP002894 AGAP002894 unchanged
AGAP002895 AGAP002895 changed
AGAP002896 AGAP002896 changed
AGAP002897 NULL deleted
AGAP002898 AGAP002898 changed
AGAP002899 AGAP002899 changed
AGAP002900 AGAP002900 changed
AGAP002901 AGAP002901 unchanged
AGAP002902 AGAP002902 changed
AGAP002903 AGAP002903 unchanged
AGAP002904 AGAP002904 changed
AGAP002905 AGAP002905 unchanged
AGAP002906 AGAP002906 changed
AGAP002907 AGAP002907 changed
AGAP002908 AGAP002908 changed
AGAP002909 AGAP002909 changed
AGAP002910 AGAP002910 changed
AGAP002911 AGAP002911 unchanged
AGAP002912 AGAP002912 changed
AGAP002913 AGAP002913 changed
AGAP002914 AGAP002914 changed
AGAP002915 AGAP002915 changed
AGAP002916 AGAP002916 changed
AGAP002917 AGAP002917 unchanged
AGAP002918 AGAP002918 changed
AGAP002919 AGAP002919 changed
AGAP002920 AGAP002920 changed
AGAP002921 AGAP002921 changed
AGAP002922 AGAP002922 changed
AGAP002923 AGAP002923 changed
AGAP002924 AGAP002924 changed
AGAP002925 AGAP002925 changed
AGAP002926 AGAP002926 changed
AGAP002927 AGAP002927 changed
AGAP002928 AGAP002928 changed
AGAP002929 AGAP002929 changed
AGAP002930 NULL deleted
AGAP002931 AGAP002931 changed
AGAP002932 AGAP002932 changed
AGAP002933 AGAP002933 changed
AGAP002934 NULL deleted
AGAP002935 AGAP002935 changed
AGAP002936 AGAP002936 unchanged
AGAP002937 AGAP002937 changed
AGAP002938 AGAP002938 changed
AGAP002939 AGAP002939 changed
AGAP002940 AGAP002940 changed
AGAP002941 NULL deleted
AGAP002942 AGAP002942 changed
AGAP002943 AGAP002943 changed
AGAP002944 NULL deleted
AGAP002945 AGAP002945 changed
AGAP002946 NULL deleted
AGAP002947 AGAP002947 changed
AGAP002948 AGAP002948 changed
AGAP002949 AGAP002949 changed
AGAP002950 AGAP002950 changed
AGAP002951 AGAP002951 changed
AGAP002952 AGAP002952 changed
AGAP002953 AGAP002953 changed
AGAP002954 AGAP002954 changed
AGAP002955 AGAP002955 changed
AGAP002956 AGAP002956 changed
AGAP002957 AGAP002957 changed
AGAP002958 AGAP002958 changed
AGAP002959 AGAP002959 changed
AGAP002960 AGAP002960 changed
AGAP002961 AGAP002961 unchanged
AGAP002962 AGAP002962 changed
AGAP002963 NULL deleted
AGAP002964 NULL deleted
AGAP002965 NULL deleted
AGAP002966 AGAP002966 changed
AGAP002967 AGAP002967 unchanged
AGAP002968 AGAP002968 changed
AGAP002969 AGAP002969 changed
AGAP002970 AGAP002970 changed
AGAP002971 AGAP002971 changed
AGAP002972 AGAP002972 unchanged
AGAP002973 AGAP002973 unchanged
AGAP002974 AGAP002974 unchanged
AGAP002975 AGAP002975 changed
AGAP002976 AGAP002976 changed
AGAP002977 AGAP002977 unchanged
AGAP002978 AGAP002978 unchanged
AGAP002979 AGAP002979 unchanged
AGAP002980 AGAP002980 changed
AGAP002981 AGAP002981 changed
AGAP002982 AGAP002982 changed
AGAP002983 AGAP002983 changed
AGAP002984 AGAP002984 changed
AGAP002985 AGAP002985 changed
AGAP002986 AGAP002986 changed
AGAP002987 NULL deleted
AGAP002988 AGAP002988 changed
AGAP002989 AGAP002989 changed
AGAP002990 AGAP002990 changed
AGAP002991 AGAP002991 changed
AGAP002992 AGAP002992 changed
AGAP002993 AGAP002993 changed
AGAP002994 AGAP002994 changed
AGAP002995 AGAP002995 unchanged
AGAP002996 AGAP002996 changed
AGAP002997 AGAP002997 changed
AGAP002998 AGAP002998 changed
AGAP002999 AGAP002999 unchanged
AGAP003000 AGAP003000 changed
AGAP003001 AGAP003001 changed
AGAP003002 AGAP003002 changed
AGAP003003 AGAP003003 changed
AGAP003004 AGAP003004 changed
AGAP003005 AGAP003005 changed
AGAP003006 AGAP003006 changed
AGAP003007 AGAP003007 unchanged
AGAP003008 AGAP003008 changed
AGAP003009 AGAP003009 changed
AGAP003010 AGAP003010 changed
AGAP003011 NULL deleted
AGAP003012 AGAP003012 changed
AGAP003013 AGAP003013 changed
AGAP003014 AGAP003014 changed
AGAP003015 AGAP003015 changed
AGAP003016 AGAP003016 changed
AGAP003017 AGAP003017 changed
AGAP003018 AGAP003018 changed
AGAP003019 AGAP003019 changed
AGAP003020 AGAP003020 changed
AGAP003021 AGAP003021 changed
AGAP003022 AGAP003022 changed
AGAP003023 AGAP003023 unchanged
AGAP003024 AGAP003024 changed
AGAP003025 AGAP003025 changed
AGAP003026 AGAP003026 unchanged
AGAP003027 AGAP003027 changed
AGAP003028 AGAP003028 changed
AGAP003029 AGAP003029 changed
AGAP003030 AGAP003030 changed
AGAP003031 AGAP003031 changed
AGAP003032 AGAP003032 changed
AGAP003033 AGAP003033 changed
AGAP003034 AGAP003034 unchanged
AGAP003035 AGAP003035 changed
AGAP003036 AGAP003036 changed
AGAP003037 AGAP003037 changed
AGAP003038 AGAP003038 changed
AGAP003039 AGAP003039 changed
AGAP003040 AGAP003040 changed
AGAP003041 AGAP003041 changed
AGAP003042 AGAP003042 changed
AGAP003043 AGAP003043 changed
AGAP003044 NULL deleted
AGAP003045 NULL deleted
AGAP003046 NULL deleted
AGAP003047 AGAP003047 changed
AGAP003048 AGAP003048 changed
AGAP003049 AGAP003049 changed
AGAP003050 AGAP003050 changed
AGAP003051 AGAP003051 changed
AGAP003052 AGAP003052 changed
AGAP003053 AGAP003053 unchanged
AGAP003054 AGAP003054 unchanged
AGAP003055 AGAP003055 changed
AGAP003056 AGAP003056 changed
AGAP003057 AGAP003057 changed
AGAP003058 AGAP003058 changed
AGAP003059 AGAP003059 changed
AGAP003060 AGAP003060 changed
AGAP003061 AGAP003061 changed
AGAP003062 AGAP003062 changed
AGAP003063 AGAP003063 changed
AGAP003064 AGAP003064 changed
AGAP003065 AGAP003065 unchanged
AGAP003066 AGAP003066 changed
AGAP003067 AGAP003067 changed
AGAP003068 AGAP003068 changed
AGAP003069 AGAP003069 changed
AGAP003070 AGAP003070 changed
AGAP003071 AGAP003071 changed
AGAP003072 NULL deleted
AGAP003073 AGAP003073 changed
AGAP003074 AGAP003074 changed
AGAP003075 AGAP003075 changed
AGAP003076 AGAP003076 changed
AGAP003077 AGAP003077 changed
AGAP003078 AGAP003078 changed
AGAP003079 NULL deleted
AGAP003080 AGAP003080 changed
AGAP003081 AGAP003081 changed
AGAP003082 AGAP003082 changed
AGAP003083 AGAP003083 changed
AGAP003084 AGAP003084 changed
AGAP003085 AGAP003085 changed
AGAP003086 AGAP003086 unchanged
AGAP003087 AGAP003087 changed
AGAP003088 AGAP003088 changed
AGAP003089 AGAP003089 changed
AGAP003090 AGAP003090 changed
AGAP003091 AGAP003091 changed
AGAP003092 AGAP003092 changed
AGAP003093 AGAP003093 changed
AGAP003094 AGAP003094 changed
AGAP003095 AGAP003095 changed
AGAP003096 AGAP003096 changed
AGAP003097 AGAP003097 unchanged
AGAP003098 AGAP003098 unchanged
AGAP003099 AGAP003099 changed
AGAP003100 AGAP003100 unchanged
AGAP003101 AGAP003101 unchanged
AGAP003102 AGAP003102 unchanged
AGAP003103 AGAP003103 unchanged
AGAP003104 AGAP003104 unchanged
AGAP003105 AGAP003105 unchanged
AGAP003106 AGAP003106 changed
AGAP003107 AGAP003107 unchanged
AGAP003108 AGAP003108 changed
AGAP003109 AGAP003109 changed
AGAP003110 AGAP003110 unchanged
AGAP003111 AGAP003111 changed
AGAP003112 AGAP003112 unchanged
AGAP003113 NULL deleted
AGAP003114 AGAP003114 changed
AGAP003115 AGAP003115 changed
AGAP003116 AGAP003116 unchanged
AGAP003117 AGAP003117 changed
AGAP003118 AGAP003118 changed
AGAP003119 AGAP003119 changed
AGAP003120 AGAP003120 changed
AGAP003121 AGAP003121 changed
AGAP003122 NULL deleted
AGAP003123 AGAP003123 changed
AGAP003124 AGAP003124 changed
AGAP003125 AGAP003125 changed
AGAP003126 AGAP003126 changed
AGAP003127 NULL deleted
AGAP003128 AGAP003128 changed
AGAP003129 AGAP003129 changed
AGAP003130 AGAP003130 changed
AGAP003131 AGAP003131 changed
AGAP003132 AGAP003132 changed
AGAP003133 AGAP003133 changed
AGAP003134 AGAP003134 unchanged
AGAP003135 AGAP003135 changed
